"";"low_1";"low_2";"low_3";"medium_1";"medium_2";"medium_3";"elevated_1";"elevated_2";"elevated_3";"clust"
"AT1G01470.1";-1,01464437377373;-1,34050132278407;-0,844111871203553;1,0549063721737;1,32770668911273;0,158375894695411;1,15828363236313;-0,466437907283341;-0,0335771133002792;"3"
"AT1G01900.1";0,325257001458265;2,28074037837346;0,53575603414732;-0,749770657683846;-0,974841777912198;-0,188037689997259;-0,83113269087779;-0,408262781180558;0,0102921836726021;"4"
"AT1G03030.1";-1,0284380070864;-0,950816088590589;-0,924902048823341;-0,421473184549296;-0,00702623579164202;-0,432283090205383;1,3090570075964;1,43883767730534;1,01704397014491;"1"
"AT1G03890.1";0,912767698452454;0,201411733683553;0,776059743571653;1,14340499206541;0,975500154882963;-0,749750650274909;-0,820969131794343;-1,38650051783692;-1,05192402274986;"4"
"AT1G04480.1";-0,252040664764008;0,129208177778507;-1,0510016213497;-0,105838826398486;-0,914631356151464;-1,24440662743838;1,414706118873;1,44164469041789;0,582360109032638;"1"
"AT1G07140.1";-1,8278123770094;-1,38550939725858;-0,0753291584741883;0,573821625686043;0,8242016268802;-0,291256560588283;0,599687663990313;0,911686182432474;0,670510394341416;"1"
"AT1G07750.1";1,03989822423581;0,503696464148139;1,67717373632976;-0,0866594947325491;-0,0923451010148951;-0,324171195296395;-1,69629901478641;-0,918025434483294;-0,103268184400168;"4"
"AT1G07920.1";-0,925084598015243;-1,32633164583379;-0,451630923304367;0,38000669784313;-0,148755918709833;-0,7399504126963;0,425929849003577;1,84303515435165;0,942781797361179;"1"
"AT1G07985.1";1,23057121985244;1,35695496757777;0,503417703586728;0,699450402585792;0,0922304993939422;-0,964817141655724;-1,0961396718176;-1,13618878012679;-0,685479199396565;"4"
"AT1G08110.1";-1,1480600434653;-1,16834887269839;-0,998140318752852;0,0254022735858164;1,49454407824116;-0,2264915849577;1,26470601129766;0,65158606549935;0,104802391250256;"1"
"AT1G09640.1";-0,534758702819592;-0,8121787744432;-0,498748555128554;-0,560230004654301;-0,499018765639725;-0,870907413677382;1,16469838006195;0,706100003194719;1,90504383310609;"1"
"AT1G10590.1";-1,93704386950676;-1,2525933089032;-0,141810627123455;0,743925352378132;0,513066821658549;0,225865465383154;1,18688454720727;0,0449673403959731;0,616738278510337;"1"
"AT1G11910.1";0,572684859200991;1,45912365801509;1,69505814418057;-0,381584170593554;-1,08290685036897;-0,653243227506239;-0,735833163876554;-0,405253636358906;-0,468045612692431;"4"
"AT1G14170.1";1,31650965024122;1,06327338310124;0,899320318240213;-0,749602811152565;-0,155930171009593;0,708708976638912;-0,911007949369973;-0,924634472158599;-1,24663692453085;"4"
"AT1G14930.1";0,674244398274171;1,85354377170018;1,10090049407196;-0,6127239179624;-1,2191693932509;-0,279471103341549;-0,813882861424541;-0,19670590778673;-0,506735480280187;"4"
"AT1G14940.1";0,838394686724609;1,74190430674378;0,686739365646432;0,433678725588372;0,0872850273645266;-0,963396000534483;-0,947609991880519;-1,00135941086035;-0,875636708792367;"4"
"AT1G14950.1";1,39954280342896;0,781485409966566;1,64926416325585;-0,404929649291939;-0,387147592069853;-0,793804043035493;-0,62179570975436;-0,98941135921826;-0,633204023281472;"4"
"AT1G17100.1";1,62224212032492;0,814448554765087;0,570715293236028;-0,19627074446055;0,611012624443501;-0,0344078575483534;-0,840115810408052;-1,36115199707351;-1,18647218327907;"4"
"AT1G18270.1";0,259789665623139;0,0945654475181566;0,104015003360287;1,07277935102563;0,470919952680312;1,28883010547507;-0,28748545441259;-1,12345614138715;-1,87995792988286;"3"
"AT1G18500.1";-0,85664602426902;-1,09903752150586;-1,11239461729612;-0,141901829524631;0,220406362635479;-0,581122784381518;1,51864672784438;1,06271070208927;0,989338984408012;"1"
"AT1G19570.1";-1,49308207056246;-1,5282175027299;-0,191582326718514;0,760040688788558;0,884527564167401;0,86410335355747;-0,247736703792466;-0,147465722032607;1,09941271932251;"3"
"AT1G19900.1";0,736651560923088;-0,0377905167024342;0,467934804700846;0,292727608063144;0,660092962252717;1,51490391857036;-1,26855902199824;-1,26197069873958;-1,1039906170699;"4"
"AT1G20020.1";-0,860147790703649;-0,584377230993067;-1,18364545679502;-0,696470395694669;0,486891961531918;-0,554227957871579;1,23357537006637;1,64367941539591;0,514722085063795;"1"
"AT1G20200.1";-1,71334196136503;-1,39153226630408;-0,132159986528992;0,213154436392399;1,0817475853307;1,28654130431784;-0,0151244570177243;0,249708542247235;0,421006802927648;"3"
"AT1G20260.1";-0,732316144383689;-0,734239065833438;-1,55895614519621;-0,194020579601347;-0,690516386137669;0,706182596329569;1,10444073581108;1,21931363082199;0,880111358189717;"1"
"AT1G20620.1";-1,12323355565782;-0,952896619081954;-1,12323355565782;-0,216686874132617;-0,135378798547542;-0,110908703750506;1,1079725476137;1,30068341607996;1,25368214313461;"1"
"AT1G20630.1";-0,104948321120475;0,0182839896018999;0,0862208470399128;-0,751944529237845;-1,40002096282501;-0,754891826692267;0,398028410120377;0,366034490767356;2,14323790234605;"2"
"AT1G21670.1";0,719672524161219;1,48650602009227;0,689919203622601;-0,0620747141632299;-0,469924803392524;0,501006695008858;-1,56755560108045;0,0659437496771159;-1,36349307392586;"4"
"AT1G30360.1";0,00517337918354199;0,196431439993005;1,47447111750271;0,0285988946126795;0,618162939450187;1,14704317996803;-1,22181499629072;-1,30969304711669;-0,938372907302738;"4"
"AT1G43670.1";-0,967189112799525;-0,998903176871785;-0,974774213077714;-0,120540496114923;-0,147124589932351;-0,537337990938918;0,99661205746151;1,47261107892081;1,2766464433529;"1"
"AT1G47128.1";0,797644704794902;1,02067847146453;1,94587450990941;-0,75066093803972;-0,56658741692946;-0,450969927424553;-0,846367664033693;-0,762584935964361;-0,387026803777059;"4"
"AT1G47980.1";-0,440767311185856;-0,388289297276284;-0,760554908731969;-0,698737509647403;-1,0001329963957;-0,575483441115247;1,49212915880223;0,856086859355338;1,51574944619489;"1"
"AT1G49240.1";1,8472534608149;0,877677845962123;0,541439931980357;-0,423450965058512;0,157094740754948;-0,460232198122779;-0,604407544657553;-0,308055656791077;-1,62731961488241;"4"
