"";"low_1";"low_2";"low_3";"medium_1";"medium_2";"medium_3";"elevated_1";"elevated_2";"elevated_3";"clust"
"Glycerate";0,54946030797013;0,636936861000878;1,62004578379822;-0,360322549262855;0,422236920388514;0,54418812136969;-0,789460835887818;-1,31722342252221;-1,30586118685455;"1"
"Maleate";1,42886653630576;0,342200528935761;0,17786711237664;0,679118312086132;-0,474726229626146;1,17912457815849;-1,24707478756606;-1,08211455127355;-1,00326149939703;"2"
"Pentonate.4";-1,24305657036619;-1,02347343142855;-1,24305657036619;1,60342630545898;-0,00716719498032009;0,985196716884099;0,454304780605523;0,267200342209844;0,206625621982793;"3"
"Sinapinate.cis";1,76488415453049;0,729887371317758;0,656364803816399;0,175203106845747;-0,0501216353910085;-0,0777567405110022;-0,509243252169609;-1,4042087046349;-1,28500910380388;"1"
"Succinate";1,15902201202464;0,459783170016163;1,3850956878634;0,0291198558899735;0,218512779427278;0,293795038386351;-0,843703924106061;-1,47459017209508;-1,22703444740667;"1"
"Allantoin";-1,50891372583084;-1,33657590614955;-1,09582520164584;0,862919918026363;0,805219221544175;0,636558584874682;0,657961957264279;0,37553205650453;0,603123095412202;"3"
"beta.indole.3.acetonitrile";0,927599031059184;0,823453239377942;0,85621744359447;0,276279391903199;0,0481616600637726;0,825764960706652;-1,35859791300302;-0,849622383908899;-1,5492554297933;"1"
"myo.Inositol";-0,405918886682143;0,360233048958304;0,737044051992428;0,708146244253179;0,901872728507493;0,743097072461536;0,173710275003258;-1,81724867940999;-1,40093585508406;"2"
"Xylitol";0,687793921584135;0,800511950181399;1,97719096836059;-0,208143321293631;-0,667583651982195;-0,141956916796747;-0,437704800566243;-0,647395163135028;-1,36271298635228;"1"
"Glycerol.3.P";-0,0448127595733426;-1,33366704149552;-1,06733685068389;-0,331444502902637;-0,294136389659495;-0,181892957827304;1,87449904693006;0,249862026724067;1,12892942848806;"4"
"Anhydroglucose";-0,97333838608375;-1,00948833232641;-1,35380485577836;0,548368100789921;-0,198673481400221;0,0928115846236328;1,58069214520397;0,161325699675812;1,1521075252954;"3"
"Arabinose";-0,570905420440148;-0,745695284919853;-1,38293157041676;0,103165452583523;0,987810319113888;1,71734091885762;0,764376298698771;-0,826681435931673;-0,0464792775453648;"3"
